station code,year,wqi,ph,do,bod,nitrate,locations,locations_full,water_quality
1162,2014,47.0,6.9,6.7,2.2,0.2,TAMBIRAPARANI AT MURAPPANADU,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",Good
1207,2010,39.0,7.3,6.8,0.6,0.4,KABBANI AT MUTHANKARA,KABBANI AT MUTHANKARA,Good
1208,2010,39.0,7.4,7.3,0.6,0.44,BHAVANI AT ELACHIVAZHY,BHAVANI AT ELACHIVAZHY,Good
1246,2003,180.0,21331.0,7.5,11.7,0.516,DAMANGANGA AT KACHIGAON D\S (DAMAN),"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",Bad
1246,2006,112.0,7.015,3.487,9.2,0.228,DAMANGANGA AT KACHIGAON D\S (DAMAN),"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",Bad
1246,2007,111.0,7.5,4.8,8.8,0.2,DAMANGANGA AT KACHIGAON D\S (DAMAN),"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",Bad
1246,2008,116.0,7.4,4.9,9.7,0.64,DAMANGANGA AT KACHIGAON D\S (DAMAN),"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",Bad
1246,2009,150.0,7.5,6.5,16.4,0.4,NAN,NAN,Bad
1246,2011,87.0,8.3,5.0,4.1,1.48,DAMANGANGA AT KACHIGAON D\S (DAMAN),DAMANGANGA AT KACHIGAON D\S (DAMAN),Average
1246,2013,60.0,7.6,5.0,1.8,8.0,DAMANGANGA AT KACHIGAON D\S (DAMAN),"DAMANGANGA AT KACHIGAON D\S (DAMAN), GUJARAT",Average
1295,2006,132.0,7.367,4.867,12.0,1.367,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1295,2007,95.0,7.6,6.7,7.4,2.88,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Average
1295,2008,119.0,7.3,5.7,10.7,2.4,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1295,2009,93.0,6.7,5.0,7.5,2.2,NAN,NAN,Average
1295,2010,135.0,6.6,4.9,13.1,2.6,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1295,2011,115.0,7.3,5.4,10.0,4.2,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1295,2012,114.0,7.3,5.3,9.9,5.0,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI",Bad
1295,2013,123.0,7.2,5.3,11.3,4.0,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1295,2014,114.0,7.3,5.5,10.0,5.0,GHAGGAR NEAR BANKARPUR,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",Bad
1328,2003,110.0,146.0,6.9,2.0,0.506,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Bad
1328,2006,39.0,6.61,7.525,1.5,0.283,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Good
1328,2007,38.0,6.4,7.2,1.2,0.12,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Good
1328,2008,38.0,6.6,7.3,1.27,0.17,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Good
1328,2009,41.0,6.7,7.2,1.6,0.1,NAN,NAN,Good
1328,2010,42.0,6.9,7.0,1.7,0.4,TAMBIRAPARANI AT PAPPANKULAM,TAMBIRAPARANI AT PAPPANKULAM,Good
1328,2012,45.0,7.1,7.0,1.9,0.08,TAMBIRAPARANI AT PAPPANKULAM,TAMBIRAPARANI AT PAPPANKULAM,Good
1328,2013,55.0,6.3,7.1,3.5,1.0,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Good
1328,2014,51.0,6.3,6.7,2.7,0.2,TAMBIRAPARANI AT PAPPANKULAM,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",Good
1329,2003,106.0,136.0,7.0,1.4,0.609,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Bad
1329,2006,37.0,6.56,7.15,1.1,0.25,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Good
1329,2007,39.0,6.5,7.4,1.5,0.12,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Good
1329,2008,36.0,6.7,7.4,1.03,0.15,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Good
1329,2009,40.0,6.7,7.4,1.6,0.1,NAN,NAN,Good
1329,2010,40.0,6.9,7.2,1.5,0.2,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,Good
1329,2012,49.0,7.5,7.0,1.7,0.06,TAMBIRAPARANI AT RAIL BDG.,TAMBIRAPARANI AT RAIL BDG. ,Good
1329,2013,56.0,6.3,6.9,3.5,0.0,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Average
1329,2014,65.0,6.4,6.7,4.6,0.1,TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",Average
1330,2003,112.0,738.0,7.9,2.7,0.518,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Bad
1330,2006,56.0,7.045,4.325,2.075,0.25,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Average
1330,2007,47.0,7.1,7.6,2.5,0.15,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Good
1330,2008,49.0,7.2,7.2,2.28,0.14,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Good
1330,2009,46.0,7.2,7.5,2.1,0.1,NAN,NAN,Good
1330,2010,50.0,7.2,6.9,2.3,0.13,TAMBIRAPARANI AT ARUMUGANERI,TAMBIRAPARANI AT ARUMUGANERI,Good
1330,2012,140.0,7.0,7.4,15.6,0.15,TAMBIRAPARANI AT ARUMUGANERI,TAMBIRAPARANI AT ARUMUGANERI,Bad
1330,2013,57.0,7.1,7.3,3.6,0.88,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Average
1330,2014,54.0,7.2,6.6,2.7,0.2,TAMBIRAPARANI AT ARUMUGANERI,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",Good
1338,2003,103.0,44.0,6.9,1.0,0.151,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Average
1338,2006,41.0,6.5,6.525,1.313,0.227,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1338,2007,38.0,6.8,6.7,1.0,0.4,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1338,2008,39.0,6.7,6.4,1.0,0.75,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1338,2009,39.0,6.6,6.4,1.0,0.25,NAN,NAN,Good
1338,2010,40.0,6.7,6.5,1.2,0.26,PERIYAR AT SEWAGE DISCHARGE POINT,PERIYAR AT SEWAGE DISCHARGE POINT,Good
1338,2011,38.0,6.9,6.7,1.0,0.3,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1338,2012,40.0,7.0,6.8,1.3,0.32,PERIYAR AT SEWAGE DISCHARGE POINT,PERIYAR AT SEWAGE DISCHARGE POINT,Good
1338,2013,44.0,7.0,6.3,1.6,0.32,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1338,2014,41.0,6.9,6.3,1.2,0.3,PERIYAR AT SEWAGE DISCHARGE POINT,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",Good
1339,2003,100.0,80.0,7.2,0.8,0.252,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Average
1339,2006,38.0,6.933,6.667,0.933,0.893,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1339,2007,36.0,6.2,6.7,0.7,0.4,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1339,2008,36.0,6.2,6.6,0.6,1.97,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1339,2009,35.0,6.7,7.2,0.8,0.44,NAN,NAN,Good
1339,2010,35.0,6.5,7.2,0.9,0.46,MEENACHIL AT KIDANGOOR,MEENACHIL AT KIDANGOOR,Good
1339,2011,34.0,6.6,6.8,0.5,0.44,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1339,2012,37.0,7.1,6.8,0.7,0.46,MEENACHIL AT KIDANGOOR,MEENACHIL AT KIDANGOOR,Good
1339,2013,37.0,7.2,7.0,0.6,0.46,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1339,2014,34.0,6.6,6.8,0.5,0.4,MEENACHIL AT KIDANGOOR,"MEENACHIL AT KIDANGOOR, KERALA",Good
1340,2003,98.0,42.0,7.0,0.4,0.347,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Average
1340,2006,36.0,6.933,6.967,0.833,0.4,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Good
1340,2007,39.0,6.2,5.8,0.6,0.3,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Good
1340,2008,36.0,6.4,6.6,0.7,3.13,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Good
1340,2009,43.0,7.1,6.8,1.5,0.5,NAN,NAN,Good
1340,2010,35.0,6.9,7.4,0.9,0.56,MANIMALA  AT KALLOOPARA,MANIMALA  AT KALLOOPARA,Good
1340,2011,39.0,7.1,7.3,1.3,0.41,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA,",Good
1340,2012,39.0,6.9,7.5,1.6,0.45,MANIMALA  AT KALLOOPARA,MANIMALA  AT KALLOOPARA,Good
1340,2013,38.0,6.8,7.2,1.2,0.45,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Good
1340,2014,43.0,6.9,6.8,1.7,0.1,MANIMALA  AT KALLOOPARA,"MANIMALA  AT KALLOOPARA, KERALA",Good
1341,2003,104.0,1835.0,6.9,1.2,0.61,PAMBA AT KALLOOPARA,"PAMBA AT KALLOOPARA, KERALA",Average
1341,2006,35.0,6.833,6.867,0.633,0.575,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1341,2007,37.0,6.2,5.9,0.5,0.6,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1341,2008,43.0,6.3,5.8,1.1,2.97,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1341,2009,40.0,6.7,6.1,0.9,0.33,NAN,NAN,Good
1341,2010,39.0,6.5,6.5,1.0,1.62,PAMBA AT THAKAZHY,PAMBA AT THAKAZHY,Good
1341,2011,40.0,6.8,6.7,1.2,1.21,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1341,2012,52.0,7.1,4.4,1.5,1.17,PAMBA AT THAKAZHY,PAMBA AT THAKAZHY,Good
1341,2013,44.0,6.9,4.5,0.7,1.17,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1341,2014,43.0,6.8,4.8,0.7,0.8,PAMBA AT THAKAZHY,"PAMBA AT THAKAZHY, KERALA",Good
1342,2003,98.0,58.0,7.1,0.5,0.337,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Average
1342,2006,36.0,6.957,6.714,0.671,0.449,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Good
1342,2007,35.0,6.3,6.6,0.6,0.3,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Good
1342,2008,36.0,6.3,6.6,0.6,1.07,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Good
1342,2009,35.0,7.0,6.8,0.6,0.93,NAN,NAN,Good
1342,2010,38.0,6.9,6.6,0.9,0.37,ACHENKOIL AT THUMPAMON,ACHENKOIL AT THUMPAMON,Good
1342,2011,33.0,6.9,7.1,0.5,0.25,ACHENKOIL AT THUMPAMON,ACHENKOIL AT THUMPAMON,Good
1342,2012,38.0,7.2,7.0,0.8,0.62,ACHENKOIL AT THUMPAMON,ACHENKOIL AT THUMPAMON,Good
1342,2013,49.0,7.3,6.4,1.7,0.62,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Good
1342,2014,48.0,7.5,6.7,1.4,1.0,ACHENKOIL AT THUMPAMON,"ACHENKOIL AT THUMPAMON, KERALA",Good
1384,2003,99.0,51.0,7.0,0.5,0.3,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Average
1384,2006,37.0,6.867,6.733,0.933,0.455,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1384,2007,37.0,6.2,6.4,0.7,0.4,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1384,2008,35.0,6.4,6.7,0.5,3.6,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1384,2009,35.0,7.0,7.1,0.8,0.71,NAN,NAN,Good
1384,2010,37.0,7.0,7.1,1.0,0.66,MANIMALA AT THONDRA,MANIMALA AT THONDRA,Good
1384,2011,41.0,6.6,7.0,1.5,0.49,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1384,2012,43.0,6.9,6.8,1.7,0.4,MANIMALA AT THONDRA,MANIMALA AT THONDRA,Good
1384,2013,48.0,6.7,6.9,2.5,0.4,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1384,2014,41.0,7.0,6.6,1.4,0.1,MANIMALA AT THONDRA,"MANIMALA AT THONDRA, KERALA",Good
1393,2006,54.0,7.61,6.7,1.8965,10.3,DAMANGANGA AT D/S OF MADHUBAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Good
1393,2007,54.0,7.6,6.7,1.8965,2.8,DAMANGANGA AT D/S OF MADHUBAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Good
1393,2008,54.0,7.6,6.7,1.8965,2.13,DAMANGANGA AT D/S OF MADHUBAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Good
1393,2009,39.0,7.4,7.3,0.7,0.3,NAN,NAN,Good
1393,2011,78.0,7.7,6.7,5.0,1.31,DAMANGANGA AT D/S OF MADHUBAN,DAMANGANGA AT D/S OF MADHUBAN,Average
1393,2012,100.0,7.8,7.1,8.0,0.08,DAMANGANGA AT D/S OF MADHUBAN,DAMANGANGA AT D/S OF MADHUBAN,Average
1393,2014,52.0,7.5,6.7,1.8965,0.1,DAMANGANGA AT D/S OF MADHUBAN,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",Good
1399,2004,118.0,442.0,7.5,3.4,0.516,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Bad
1399,2006,58.0,7.725,6.625,2.175,0.123,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Average
1399,2007,56.0,7.5,6.8,2.5,0.1,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Average
1399,2008,59.0,7.8,6.6,2.25,0.01,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Average
1399,2009,41.0,6.3,7.2,1.6,0.41,NAN,NAN,Good
1399,2010,44.0,6.5,6.6,1.8,0.87,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,Good
1399,2011,38.0,6.5,6.8,1.1,0.42,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Good
1399,2012,52.0,7.2,5.9,2.1,0.08,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,Good
1399,2013,57.0,7.5,5.6,2.0,0.08,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Average
1399,2014,52.0,7.2,5.7,2.0,0.2,ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",Good
1400,2003,123.0,352.0,7.9,4.2,0.516,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Bad
1400,2006,57.0,7.9,6.2,1.575,0.615,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Average
1400,2007,59.0,7.7,6.4,2.3,0.1,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Average
1400,2008,53.0,8.0,7.1,1.25,0.02,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Good
1400,2009,57.0,7.8,5.5,1.3,0.21,NAN,NAN,Average
1400,2010,46.0,6.6,6.3,1.8,0.36,MANDOVI AT NEGHBOURHOOD OF PANAJI,MANDOVI AT NEGHBOURHOOD OF PANAJI,Good
1400,2011,45.0,6.2,6.0,1.5,0.28,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Good
1400,2012,76.0,7.2,5.8,5.3,0.17,MANDOVI AT NEGHBOURHOOD OF PANAJI,MANDOVI AT NEGHBOURHOOD OF PANAJI,Average
1400,2013,51.0,7.6,6.0,1.2,0.17,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Good
1400,2014,52.0,7.4,5.5,1.5,0.1,MANDOVI AT NEGHBOURHOOD OF PANAJI,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",Good
1403,2003,102.0,98.0,7.6,1.2,0.516,GUMTI AT U/S SOUTH TRIPURA,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Average
1403,2007,53.0,7.4,5.2,1.4,0.05,GUMTI AT U/S SOUTH TRIPURA,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",Good
1403,2008,53.0,7.7,6.1,1.36,0.516,GUMTI AT U/S SOUTH TRIPURA,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Good
1403,2009,51.0,7.7,6.6,1.3,0.0,NAN,NAN,Good
1403,2010,54.0,7.7,6.5,1.6,0.516,GUMTI AT U/S SOUTH TRIPURA,GUMTI AT U/S SOUTH TRIPURA,Good
1403,2011,56.0,7.8,6.6,1.8,0.516,GUMTI AT U/S SOUTH TRIPURA,GUMTI AT U/S SOUTH TRIPURA,Average
1403,2012,55.0,7.8,6.6,1.6,0.516,GUMTI AT U/S SOUTH TRIPURA,GUMTI AT U/S SOUTH TRIPURA,Good
1403,2013,54.0,7.7,6.6,1.7,0.0,GUMTI AT U/S SOUTH TRIPURA,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Good
1403,2014,60.0,7.8,6.2,2.1,0.0,GUMTI AT U/S SOUTH TRIPURA,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",Average
1404,2003,102.0,91.0,7.7,1.3,0.516,GUMTI AT D/S SOUTH TRIPURA,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Average
1404,2007,58.0,7.4,4.7,1.8965,0.11,GUMTI AT D/S SOUTH TRIPURA,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Average
1404,2008,60.0,7.3,5.4,2.67,0.08,GUMTI AT D/S SOUTH TRIPURA,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Average
1404,2009,62.0,7.6,6.3,2.8,0.1,NAN,NAN,Average
1404,2010,69.0,7.7,6.2,3.5,0.2,GUMTI AT D/S SOUTH TRIPURA,GUMTI AT D/S SOUTH TRIPURA,Average
1404,2011,72.0,8.0,6.3,3.4,0.3,GUMTI AT D/S SOUTH TRIPURA,GUMTI AT D/S SOUTH TRIPURA,Average
1404,2012,75.0,8.0,6.4,3.9,0.5,GUMTI AT D/S SOUTH TRIPURA,GUMTI AT D/S SOUTH TRIPURA,Average
1404,2013,78.0,7.8,6.7,4.8,1.0,GUMTI AT D/S SOUTH TRIPURA,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Average
1404,2014,74.0,7.8,6.4,4.1,0.5,GUMTI AT D/S SOUTH TRIPURA,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",Average
1424,2003,112.0,111.0,7.3,2.4,0.516,IMPHAL AT MAHABALI,"IMPHAL AT MAHABALI, MANIPUR",Bad
1424,2007,44.0,7.0,6.2,1.6,0.516,IMPHAL AT MAHABALI,"IMPHAL AT MAHABALI, MANIPUR",Good
1424,2008,35.0,6.7,7.9,1.2,0.516,IMPHAL AT MAHABALI,"IMPHAL AT MAHABALI, MANIPUR",Good
1424,2009,46.0,7.5,7.6,1.5,0.516,NAN,NAN,Good
1424,2010,71.0,7.94,4.88,2.65,0.516,IMPHAL AT MAHABALI,"IMPHAL AT MAHABALI, MANIPUR",Average
1424,2011,46.0,7.0,5.9,1.6,0.516,IMPHAL AT MAHABALI,"IMPHAL AT MAHABALI, MANIPUR",Good
1424,2012,47.0,7.7,7.5,1.2,0.516,IMPHAL AT MAHABALI,IMPHAL AT MAHABALI,Good
1427,2003,146.0,223.0,6.9,6.8,0.516,UMTREW AT BYRNIHAT EAST,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Bad
1427,2006,68.0,7.0,7.2,5.2,2.6,UMTREW AT BYRNIHAT EAST,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Average
1427,2007,68.0,7.2,8.1,5.4,1.95,UMTREW AT BYRNIHAT EAST,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Average
1427,2009,54.0,7.1,9.6,4.4,3.0,NAN,NAN,Good
1427,2010,78.0,7.13,7.85,6.68,3.35,UMTREW AT BYRNIHAT EAST,UMTREW AT BYRNIHAT EAST,Average
1427,2011,80.0,7.1,7.7,7.0,0.84,UMTREW AT BYRNIHAT EAST,UMTREW AT BYRNIHAT EAST,Average
1427,2012,79.0,7.2,7.7,6.6,3.02,UMTREW AT BYRNIHAT EAST,UMTREW AT BYRNIHAT EAST,Average
1427,2013,80.0,7.1,7.2,6.7,5.56,UMTREW AT BYRNIHAT EAST,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Average
1427,2014,83.0,7.2,7.2,6.9,4.5,UMTREW AT BYRNIHAT EAST,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",Average
1428,2003,154.0,493.0,3.1,5.9,0.516,KHARKHLA NEAR SUTNGA KHLIERIAT,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Bad
1428,2006,85.0,3.0,4.6,6.2,2.2,KHARKHLA NEAR SUTNGA KHLIERIAT,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Average
1428,2007,74.0,3.1,6.1,5.5,2.73,KYRHUKHLA NEAR SUTNGA KHLIERIAT,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",Average
1428,2008,89.0,3.2,5.0,7.0,2.5,KYRHUKHLA NEAR SUTNGA KHLIERIAT,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Average
1428,2009,32.0,7.2,8.8,0.9,0.516,NAN,NAN,Good
1428,2010,75.0,6.5,6.58,5.93,4.0,KYRHUKHLA NEAR SUTNGA KHLIERIAT,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.",Average
1428,2011,77.0,3.1,6.5,6.1,0.52,KHARKHLA NEAR SUTNGA KHLIERIAT,"KHARKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Average
1428,2012,86.0,2.9,5.5,6.8,1.12,KYRHUKHLA NR SUTNGA KHLIERIAT,"KYRHUKHLA NR SUTNGA KHLIERIAT,JAINTIA HILLS ",Average
1428,2013,95.0,2.9,5.2,7.8,1.5,KYRHUKHLA NEAR SUTNGA KHLIERIAT,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Average
1428,2014,94.0,3.3,5.3,7.7,3.2,KYRHUKHLA NEAR SUTNGA KHLIERIAT,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",Average
1434,2003,218.0,9948.0,4.0,513.5,0.516,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",Bad
1434,2006,145.0,7.215,6.7,431.5,0.395,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",Bad
1434,2007,150.0,7.5,6.7,359.0,0.1,AMLAKHADI AT ANKLESHWAR,AMLAKHADI AT ANKLESHWAR,Bad
1434,2008,170.0,7.1,0.0,46.0,4.8,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",Bad
1434,2009,167.0,7.1,0.6,36.5,1.7,NAN,NAN,Bad
1434,2010,145.0,7.2,6.7,46.0,0.2,AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,",Bad
